pro	-180.0	-180.0	2.817352e-007	1.508230e+001
pro	-170.0	-180.0	6.042809e-007	1.431923e+001
pro	-160.0	-180.0	1.452577e-006	1.344217e+001
pro	-150.0	-180.0	3.811550e-006	1.247747e+001
pro	-140.0	-180.0	1.069305e-005	1.144592e+001
pro	-130.0	-180.0	3.224449e-005	1.034216e+001
pro	-120.0	-180.0	1.050127e-004	9.161430e+000
pro	-110.0	-180.0	3.552203e-004	7.942772e+000
pro	-100.0	-180.0	1.132972e-003	6.782911e+000
pro	 -90.0	-180.0	2.934328e-003	5.831277e+000
pro	 -80.0	-180.0	5.323798e-003	5.235568e+000
pro	 -70.0	-180.0	6.034343e-003	5.110288e+000
pro	 -60.0	-180.0	3.970010e-003	5.528987e+000
pro	 -50.0	-180.0	1.490915e-003	6.508365e+000
pro	 -40.0	-180.0	3.367147e-004	7.996275e+000
pro	 -30.0	-180.0	5.394110e-005	9.827618e+000
pro	 -20.0	-180.0	8.663656e-006	1.165637e+001
pro	 -10.0	-180.0	2.049913e-006	1.309771e+001
pro	   0.0	-180.0	7.320913e-007	1.412736e+001
pro	  10.0	-180.0	3.195391e-007	1.495639e+001
pro	  20.0	-180.0	1.547585e-007	1.568140e+001
pro	  30.0	-180.0	8.601208e-008	1.626878e+001
pro	  40.0	-180.0	5.684085e-008	1.668301e+001
pro	  50.0	-180.0	4.339003e-008	1.695304e+001
pro	  60.0	-180.0	3.633904e-008	1.713037e+001
pro	  70.0	-180.0	3.226942e-008	1.724915e+001
pro	  80.0	-180.0	2.990917e-008	1.732510e+001
pro	  90.0	-180.0	2.876830e-008	1.736399e+001
pro	 100.0	-180.0	2.869635e-008	1.736650e+001
pro	 110.0	-180.0	2.976352e-008	1.732998e+001
pro	 120.0	-180.0	3.228439e-008	1.724868e+001
pro	 130.0	-180.0	3.697118e-008	1.711313e+001
pro	 140.0	-180.0	4.531535e-008	1.690962e+001
pro	 150.0	-180.0	6.048502e-008	1.662087e+001
pro	 160.0	-180.0	8.952036e-008	1.622880e+001
pro	 170.0	-180.0	1.490867e-007	1.571874e+001
pro	-180.0	-170.0	2.611832e-007	1.515804e+001
pro	-170.0	-170.0	5.425892e-007	1.442691e+001
pro	-160.0	-170.0	1.254153e-006	1.358905e+001
pro	-150.0	-170.0	3.144375e-006	1.266990e+001
pro	-140.0	-170.0	8.346935e-006	1.169362e+001
pro	-130.0	-170.0	2.326101e-005	1.066873e+001
pro	-120.0	-170.0	6.760928e-005	9.601765e+000
pro	-110.0	-170.0	1.970199e-004	8.532206e+000
pro	-100.0	-170.0	5.282566e-004	7.545928e+000
pro	 -90.0	-170.0	1.149846e-003	6.768127e+000
pro	 -80.0	-170.0	1.782893e-003	6.329518e+000
pro	 -70.0	-170.0	1.781588e-003	6.330250e+000
pro	 -60.0	-170.0	1.088629e-003	6.822836e+000
pro	 -50.0	-170.0	4.114569e-004	7.795806e+000
pro	 -40.0	-170.0	1.056295e-004	9.155572e+000
pro	 -30.0	-170.0	2.226831e-005	1.071235e+001
pro	 -20.0	-170.0	4.974616e-006	1.221116e+001
pro	 -10.0	-170.0	1.436577e-006	1.345325e+001
pro	   0.0	-170.0	5.500522e-007	1.441325e+001
pro	  10.0	-170.0	2.557200e-007	1.517918e+001
pro	  20.0	-170.0	1.368789e-007	1.580417e+001
pro	  30.0	-170.0	8.448156e-008	1.628673e+001
pro	  40.0	-170.0	5.978522e-008	1.663251e+001
pro	  50.0	-170.0	4.703141e-008	1.687245e+001
pro	  60.0	-170.0	3.978463e-008	1.703979e+001
pro	  70.0	-170.0	3.541212e-008	1.715621e+001
pro	  80.0	-170.0	3.279783e-008	1.723290e+001
pro	  90.0	-170.0	3.146016e-008	1.727454e+001
pro	 100.0	-170.0	3.122874e-008	1.728193e+001
pro	 110.0	-170.0	3.214502e-008	1.725301e+001
