arg	-180.0	-180.0	4.945487e-004	7.611865e+000
arg	-170.0	-180.0	1.009437e-003	6.898362e+000
arg	-160.0	-180.0	1.568022e-003	6.457940e+000
arg	-150.0	-180.0	1.906585e-003	6.262442e+000
arg	-140.0	-180.0	1.931422e-003	6.249499e+000
arg	-130.0	-180.0	1.704093e-003	6.374722e+000
arg	-120.0	-180.0	1.375660e-003	6.588822e+000
arg	-110.0	-180.0	1.133430e-003	6.782507e+000
arg	-100.0	-180.0	1.119496e-003	6.794877e+000
arg	 -90.0	-180.0	1.316812e-003	6.632542e+000
arg	 -80.0	-180.0	1.472616e-003	6.520715e+000
arg	 -70.0	-180.0	1.268359e-003	6.670032e+000
arg	 -60.0	-180.0	7.355698e-004	7.214865e+000
arg	 -50.0	-180.0	2.708660e-004	8.213886e+000
arg	 -40.0	-180.0	6.522446e-005	9.637676e+000
arg	 -30.0	-180.0	1.287449e-005	1.126026e+001
arg	 -20.0	-180.0	4.352210e-006	1.234483e+001
arg	 -10.0	-180.0	3.708852e-006	1.250479e+001
arg	   0.0	-180.0	4.445885e-006	1.232353e+001
arg	  10.0	-180.0	5.715759e-006	1.207228e+001
arg	  20.0	-180.0	7.315886e-006	1.182546e+001
arg	  30.0	-180.0	8.961589e-006	1.162256e+001
arg	  40.0	-180.0	1.023759e-005	1.148944e+001
arg	  50.0	-180.0	1.074794e-005	1.144080e+001
arg	  60.0	-180.0	1.032003e-005	1.148142e+001
arg	  70.0	-180.0	9.098205e-006	1.160743e+001
arg	  80.0	-180.0	7.450449e-006	1.180724e+001
arg	  90.0	-180.0	5.773210e-006	1.206228e+001
arg	 100.0	-180.0	4.348167e-006	1.234576e+001
arg	 110.0	-180.0	3.337493e-006	1.261029e+001
arg	 120.0	-180.0	2.927056e-006	1.274151e+001
arg	 130.0	-180.0	3.674998e-006	1.251396e+001
arg	 140.0	-180.0	7.446500e-006	1.180777e+001
arg	 150.0	-180.0	2.055531e-005	1.079239e+001
arg	 160.0	-180.0	6.367105e-005	9.661781e+000
arg	 170.0	-180.0	1.913265e-004	8.561529e+000
arg	-180.0	-170.0	2.226901e-004	8.409729e+000
arg	-170.0	-170.0	4.165348e-004	7.783540e+000
arg	-160.0	-170.0	6.026315e-004	7.414205e+000
arg	-150.0	-170.0	6.883695e-004	7.281185e+000
arg	-140.0	-170.0	6.714056e-004	7.306137e+000
arg	-130.0	-170.0	5.990172e-004	7.420220e+000
arg	-120.0	-170.0	5.074235e-004	7.586165e+000
arg	-110.0	-170.0	4.405658e-004	7.727451e+000
arg	-100.0	-170.0	4.365256e-004	7.736664e+000
arg	 -90.0	-170.0	4.761699e-004	7.649736e+000
arg	 -80.0	-170.0	4.742759e-004	7.653721e+000
arg	 -70.0	-170.0	3.661350e-004	7.912508e+000
arg	 -60.0	-170.0	2.002341e-004	8.516023e+000
arg	 -50.0	-170.0	7.603192e-005	9.484357e+000
arg	 -40.0	-170.0	2.193536e-005	1.072741e+001
arg	 -30.0	-170.0	6.763632e-006	1.190395e+001
arg	 -20.0	-170.0	3.885864e-006	1.245817e+001
arg	 -10.0	-170.0	4.070583e-006	1.241172e+001
arg	   0.0	-170.0	5.360924e-006	1.213637e+001
arg	  10.0	-170.0	7.416186e-006	1.181185e+001
arg	  20.0	-170.0	1.000527e-005	1.151240e+001
arg	  30.0	-170.0	1.266280e-005	1.127684e+001
arg	  40.0	-170.0	1.470712e-005	1.112718e+001
arg	  50.0	-170.0	1.550085e-005	1.107462e+001
arg	  60.0	-170.0	1.478370e-005	1.112199e+001
arg	  70.0	-170.0	1.281681e-005	1.126475e+001
arg	  80.0	-170.0	1.021775e-005	1.149138e+001
arg	  90.0	-170.0	7.631300e-006	1.178325e+001
arg	 100.0	-170.0	5.488504e-006	1.211285e+001
arg	 110.0	-170.0	3.983084e-006	1.243345e+001
arg	 120.0	-170.0	3.234785e-006	1.264155e+001
arg	 130.0	-170.0	3.593661e-006	1.253634e+001
arg	 140.0	-170.0	6.194529e-006	1.199184e+001
arg	 150.0	-170.0	1.434305e-005	1.115225e+001
arg	 160.0	-170.0	3.729822e-005	1.019656e+001
arg	 170.0	-170.0	9.658805e-005	9.245056e+000
arg	-180.0	-160.0	8.767110e-005	9.341918e+000
arg	-170.0	-160.0	1.479506e-004	8.818632e+000
arg	-160.0	-160.0	2.026706e-004	8.503929e+000
arg	-150.0	-160.0	2.294263e-004	8.379929e+000
arg	-140.0	-160.0	2.317866e-004	8.369693e+000
arg	-130.0	-160.0	2.228542e-004	8.408993e+000
arg	-120.0	-160.0	2.070974e-004	8.482321e+000
arg	-110.0	-160.0	1.914129e-004	8.561078e+000
arg	-100.0	-160.0	1.838214e-004	8.601546e+000
arg	 -90.0	-160.0	1.791759e-004	8.627142e+000
arg	 -80.0	-160.0	1.592191e-004	8.745230e+000
arg	 -70.0	-160.0	1.151113e-004	9.069611e+000
arg	 -60.0	-160.0	6.392930e-005	9.657733e+000
arg	 -50.0	-160.0	2.786055e-005	1.048830e+001
arg	 -40.0	-160.0	1.093969e-005	1.142311e+001
arg	 -30.0	-160.0	5.232680e-006	1.216059e+001
arg	 -20.0	-160.0	4.063419e-006	1.241349e+001
arg	 -10.0	-160.0	4.783968e-006	1.225024e+001
arg	   0.0	-160.0	6.739284e-006	1.190756e+001
arg	  10.0	-160.0	9.773836e-006	1.153580e+001
arg	  20.0	-160.0	1.359279e-005	1.120597e+001
arg	  30.0	-160.0	1.750683e-005	1.095292e+001
arg	  40.0	-160.0	2.050012e-005	1.079508e+001
arg	  50.0	-160.0	2.162929e-005	1.074146e+001
arg	  60.0	-160.0	2.052210e-005	1.079401e+001
arg	  70.0	-160.0	1.758794e-005	1.094830e+001
arg	  80.0	-160.0	1.376205e-005	1.119360e+001
arg	  90.0	-160.0	1.000472e-005	1.151245e+001
arg	 100.0	-160.0	6.934981e-006	1.187893e+001
arg	 110.0	-160.0	4.781927e-006	1.225067e+001
arg	 120.0	-160.0	3.578052e-006	1.254069e+001
arg	 130.0	-160.0	3.450542e-006	1.257698e+001
arg	 140.0	-160.0	4.957029e-006	1.221470e+001
arg	 150.0	-160.0	9.559407e-006	1.155798e+001
arg	 160.0	-160.0	2.054535e-005	1.079288e+001
