ser	-180.0	-180.0	1.089058e-003	6.822442e+000
ser	-170.0	-180.0	2.343930e-003	6.055926e+000
ser	-160.0	-180.0	3.517314e-003	5.650058e+000
ser	-150.0	-180.0	3.702210e-003	5.598825e+000
ser	-140.0	-180.0	2.979979e-003	5.815839e+000
ser	-130.0	-180.0	2.173581e-003	6.131379e+000
ser	-120.0	-180.0	1.744960e-003	6.351023e+000
ser	-110.0	-180.0	1.706893e-003	6.373080e+000
ser	-100.0	-180.0	2.036362e-003	6.196590e+000
ser	 -90.0	-180.0	2.694793e-003	5.916434e+000
ser	 -80.0	-180.0	3.154148e-003	5.759037e+000
ser	 -70.0	-180.0	2.650403e-003	5.933043e+000
ser	 -60.0	-180.0	1.432982e-003	6.547997e+000
ser	 -50.0	-180.0	4.850890e-004	7.631178e+000
ser	 -40.0	-180.0	1.093957e-004	9.120539e+000
ser	 -30.0	-180.0	2.094244e-005	1.077373e+001
ser	 -20.0	-180.0	6.536628e-006	1.193809e+001
ser	 -10.0	-180.0	5.520200e-006	1.210710e+001
ser	   0.0	-180.0	7.757993e-006	1.176679e+001
ser	  10.0	-180.0	1.202056e-005	1.132889e+001
ser	  20.0	-180.0	1.809774e-005	1.091972e+001
ser	  30.0	-180.0	2.544351e-005	1.057905e+001
ser	  40.0	-180.0	3.282365e-005	1.032436e+001
ser	  50.0	-180.0	3.852078e-005	1.016431e+001
ser	  60.0	-180.0	4.100679e-005	1.010177e+001
ser	  70.0	-180.0	3.966869e-005	1.013495e+001
ser	  80.0	-180.0	3.507136e-005	1.025813e+001
ser	  90.0	-180.0	2.859746e-005	1.046219e+001
ser	 100.0	-180.0	2.178433e-005	1.073432e+001
ser	 110.0	-180.0	1.582040e-005	1.105421e+001
ser	 120.0	-180.0	1.146070e-005	1.137659e+001
ser	 130.0	-180.0	9.487294e-006	1.156556e+001
ser	 140.0	-180.0	1.239571e-005	1.129816e+001
ser	 150.0	-180.0	3.086757e-005	1.038580e+001
ser	 160.0	-180.0	1.074969e-004	9.138048e+000
ser	 170.0	-180.0	3.752494e-004	7.887920e+000
ser	-180.0	-170.0	6.122576e-004	7.398357e+000
ser	-170.0	-170.0	1.248474e-003	6.685833e+000
ser	-160.0	-170.0	1.804633e-003	6.317398e+000
ser	-150.0	-170.0	1.867250e-003	6.283288e+000
ser	-140.0	-170.0	1.516963e-003	6.491045e+000
ser	-130.0	-170.0	1.142884e-003	6.774201e+000
ser	-120.0	-170.0	9.420996e-004	6.967400e+000
ser	-110.0	-170.0	9.097274e-004	7.002366e+000
ser	-100.0	-170.0	1.015236e-003	6.892634e+000
ser	 -90.0	-170.0	1.204202e-003	6.721938e+000
ser	 -80.0	-170.0	1.258787e-003	6.677606e+000
ser	 -70.0	-170.0	9.665164e-004	6.941812e+000
ser	 -60.0	-170.0	4.980376e-004	7.604835e+000
ser	 -50.0	-170.0	1.720335e-004	8.667821e+000
ser	 -40.0	-170.0	4.412236e-005	1.002854e+001
ser	 -30.0	-170.0	1.151900e-005	1.137151e+001
ser	 -20.0	-170.0	5.769641e-006	1.206290e+001
ser	 -10.0	-170.0	6.443062e-006	1.195251e+001
ser	   0.0	-170.0	9.746600e-006	1.153859e+001
ser	  10.0	-170.0	1.531926e-005	1.108640e+001
ser	  20.0	-170.0	2.306706e-005	1.067710e+001
ser	  30.0	-170.0	3.224363e-005	1.034219e+001
ser	  40.0	-170.0	4.117015e-005	1.009780e+001
ser	  50.0	-170.0	4.761718e-005	9.952317e+000
ser	  60.0	-170.0	4.975049e-005	9.908490e+000
ser	  70.0	-170.0	4.704986e-005	9.964303e+000
ser	  80.0	-170.0	4.052531e-005	1.011358e+001
ser	  90.0	-170.0	3.210764e-005	1.034642e+001
ser	 100.0	-170.0	2.372903e-005	1.064881e+001
ser	 110.0	-170.0	1.671307e-005	1.099932e+001
ser	 120.0	-170.0	1.172157e-005	1.135408e+001
ser	 130.0	-170.0	9.213171e-006	1.159488e+001
ser	 140.0	-170.0	1.068235e-005	1.144692e+001
ser	 150.0	-170.0	2.269267e-005	1.069347e+001
ser	 160.0	-170.0	7.024941e-005	9.563459e+000
ser	 170.0	-170.0	2.256512e-004	8.396520e+000
ser	-180.0	-160.0	2.763403e-004	8.193878e+000
ser	-170.0	-160.0	5.305648e-004	7.541569e+000
